video,frame,left-x,left-y,right-x,right-y,nose-x,nose-y
49,27,194,119,132,115,164,54
49,28,184,131,132,115,164,54
49,29,174,137,129,113,163,54
49,30,170,146,127,108,163,55
49,31,166,154,129,108,163,55
49,32,161,161,129,108,162,57
49,33,157,169,129,108,162,57
49,34,153,177,129,108,162,57
49,35,153,177,129,108,162,57
49,36,153,177,129,108,162,57
49,37,153,177,134,110,162,57
49,38,153,177,134,110,162,57
49,39,153,177,134,110,162,57
49,40,153,177,134,110,162,57
49,41,153,177,136,114,162,57
49,42,153,177,136,114,162,57
49,43,153,177,141,119,162,57
49,44,153,177,146,126,162,57
49,45,153,177,149,129,162,57
49,46,153,177,153,137,162,57
49,47,153,177,161,143,162,57
49,48,153,177,166,154,162,57
49,49,153,177,173,165,162,57
49,50,153,177,173,173,162,57
49,51,153,177,173,173,162,57
48,0,151,181,166,173,163,58
48,1,151,181,166,173,163,58
48,2,151,181,166,173,163,58
48,3,151,181,166,173,163,58
48,4,151,181,168,163,163,58
48,5,151,181,168,150,163,58
48,6,151,181,164,138,163,58
48,7,151,181,161,120,163,58
48,8,151,181,153,110,163,58
48,9,151,181,149,100,163,58
48,10,151,181,145,98,163,58
48,11,151,181,145,90,163,58
48,12,151,181,144,87,163,58
48,13,151,181,141,87,163,58
48,14,153,174,141,87,163,58
48,15,157,170,140,87,163,58
48,16,162,165,144,91,163,58
48,17,168,158,147,93,163,58
48,18,172,150,150,98,163,58
48,19,173,146,154,105,163,58
48,20,173,137,159,112,163,58
48,21,173,137,156,115,163,58
48,22,179,123,150,118,163,58
48,23,173,122,145,118,163,58
48,24,177,121,135,111,166,57
48,25,174,115,124,108,166,57
48,26,178,110,115,107,166,57
48,27,189,104,112,102,166,57
48,28,204,102,112,102,166,57
48,29,216,100,121,103,166,57
48,30,218,102,125,105,166,57
48,31,215,105,134,108,166,57
48,32,207,105,134,108,166,57
48,33,198,111,129,106,166,57
48,34,192,116,128,100,163,55
48,35,192,120,127,95,162,53
48,36,185,125,126,90,161,53
48,37,185,132,128,85,159,53
48,38,181,137,127,80,159,53
48,39,176,139,131,76,159,53
48,40,173,140,131,76,155,55
48,41,171,145,129,67,155,55
48,42,171,149,129,67,155,55
48,43,171,149,128,57,155,55
48,44,165,156,128,57,155,55
48,45,165,156,127,49,155,55
48,46,162,162,126,47,155,55
48,47,163,167,124,49,153,56
48,48,161,175,123,50,153,56
48,49,157,175,123,53,153,56
48,50,157,175,124,63,153,56
48,51,157,175,127,69,153,56
48,52,157,175,127,75,153,56
48,53,157,175,130,83,155,57
48,54,157,175,133,89,158,57
48,55,157,175,135,104,158,57
48,56,157,175,137,114,158,57
48,57,157,175,141,128,158,57
48,58,157,175,147,137,158,57
48,59,157,175,155,146,158,57
48,60,157,175,159,157,158,57
48,61,157,175,163,164,160,57
48,62,157,175,166,168,160,57
48,63,157,175,174,171,160,57
48,64,157,175,174,171,160,57
48,65,157,175,174,171,160,57
48,66,157,175,174,171,160,57
48,67,157,175,174,171,160,57
48,68,157,175,174,171,162,57
48,69,157,175,174,171,162,57
48,70,157,175,174,171,162,57
48,71,157,175,174,171,162,57
48,72,157,175,174,171,162,57
48,73,157,175,174,171,162,57
48,74,157,175,174,171,162,57
47,0,188,199,158,196,172,57
47,1,188,199,158,196,172,57
47,2,188,199,161,195,172,57
47,3,188,199,161,195,172,57
47,4,188,199,163,188,172,57
47,5,188,199,164,177,172,57
47,6,188,199,162,162,172,57
47,7,188,199,161,148,172,57
47,8,188,199,158,134,172,57
47,9,190,203,150,122,172,57
47,10,190,203,150,112,172,57
47,11,190,203,148,105,172,57
47,12,192,195,153,99,172,57
47,13,193,190,149,97,172,57
47,14,192,180,155,98,172,57
47,15,193,172,158,100,172,57
47,16,197,161,161,109,172,57
47,17,197,148,165,112,172,57
47,18,193,133,168,116,172,57
47,19,194,127,162,117,172,57
47,20,187,124,152,112,172,57
47,21,183,124,142,104,172,57
47,22,186,119,133,96,172,57
47,23,195,113,125,89,172,57
47,24,206,105,131,91,172,57
47,25,216,100,137,93,172,57
47,26,228,100,144,99,172,57
47,27,223,101,144,99,172,57
47,28,211,103,144,99,172,57
47,29,203,109,143,91,172,57
47,30,198,122,142,82,172,57
47,31,194,124,142,82,172,57
47,32,194,124,142,82,168,58
47,33,192,134,148,83,168,58
47,34,192,134,148,83,168,58
47,35,191,139,153,85,168,58
47,36,188,145,153,85,168,58
47,37,188,145,153,85,167,60
47,38,184,151,153,85,167,60
47,39,188,157,153,85,167,60
47,40,188,157,154,90,167,60
47,41,189,163,153,102,167,60
47,42,190,165,152,117,167,60
47,43,188,169,153,126,167,60
47,44,191,172,156,138,167,60
47,45,192,174,155,150,167,60
47,46,192,174,159,162,167,60
47,47,192,174,161,165,167,60
47,48,192,174,167,178,167,60
47,49,192,174,167,178,167,60
46,0,158,177,167,170,166,58
46,1,158,177,167,170,166,58
46,2,158,177,167,170,166,58
46,3,158,177,167,170,166,58
46,4,158,177,167,170,166,58
46,5,158,177,167,170,166,58
46,6,158,177,167,170,166,58
46,7,158,177,167,170,166,58
46,8,158,177,167,170,165,57
46,9,158,177,166,164,165,57
46,10,158,177,167,154,165,57
46,11,158,177,161,142,165,57
46,12,158,177,158,131,167,56
46,13,158,177,155,116,167,54
46,14,158,177,151,109,167,54
46,15,158,177,143,103,167,54
46,16,158,177,142,99,167,54
46,17,158,177,141,97,167,54
46,18,158,177,139,96,167,54
46,19,158,177,135,91,167,54
46,20,158,177,131,87,167,54
46,21,158,177,131,83,167,54
46,22,158,177,131,81,164,54
46,23,158,177,131,81,164,54
46,24,158,177,129,88,164,54
46,25,158,177,129,88,164,54
46,26,158,177,129,88,164,54
46,27,158,177,129,88,164,54
46,28,158,177,134,91,164,54
46,29,166,171,134,91,164,54
46,30,166,171,134,91,164,54
46,31,176,164,144,105,164,54
46,32,183,153,144,114,164,54
46,33,187,149,147,124,164,54
46,34,188,135,152,130,164,54
46,35,190,128,152,126,164,54
46,36,190,120,149,120,164,54
46,37,193,116,148,111,164,54
46,38,193,113,150,101,164,54
46,39,193,113,153,93,162,55
46,40,189,113,152,88,162,55
46,41,187,116,154,85,162,55
46,42,183,119,155,79,162,55
46,43,179,119,150,77,162,55
46,44,178,129,147,72,162,55
46,45,175,132,140,69,162,55
46,46,175,136,132,72,162,55
46,47,175,145,131,75,162,55
46,48,177,151,131,82,162,55
46,49,175,154,129,93,162,55
46,50,177,159,130,99,162,55
46,51,176,160,129,105,162,55
46,52,176,164,130,107,162,55
46,53,174,163,128,113,162,55
46,54,174,164,131,117,162,55
46,55,171,166,135,121,162,55
46,56,171,170,135,126,162,55
46,57,169,172,143,131,164,57
46,58,168,173,149,141,164,57
46,59,168,173,156,145,164,57
46,60,161,178,155,155,164,57
46,61,161,178,159,163,164,57
46,62,161,178,167,169,164,57
46,63,161,178,167,169,164,57
46,64,161,178,167,169,164,57
46,65,161,178,167,169,164,57
46,66,161,178,167,169,164,57
46,67,161,178,167,169,164,57
100,0,147,180,168,173,162,62
100,1,147,180,168,173,162,62
100,2,147,180,168,173,162,62
100,3,147,180,168,173,161,60
100,4,147,180,168,173,162,62
100,5,147,180,168,173,162,62
100,6,147,180,168,173,162,62
100,7,147,180,168,173,162,62
100,8,147,180,168,173,162,62
100,9,147,180,168,173,162,62
100,10,147,180,168,173,162,62
100,11,147,180,169,173,162,62
100,12,147,180,169,173,162,62
100,13,147,180,169,173,162,62
100,14,147,180,169,173,162,62
100,15,147,180,170,170,162,62
100,16,147,180,172,164,162,62
100,17,147,180,173,159,162,62
100,18,147,180,171,152,163,59
100,19,147,180,166,140,163,59
100,20,147,180,163,134,163,59
100,21,147,180,154,128,163,58
100,22,147,180,148,119,163,58
100,23,147,180,143,113,163,58
100,24,147,180,137,102,163,58
100,25,147,180,130,96,163,58
100,26,147,180,118,86,163,58
100,27,147,180,114,84,163,58
100,28,147,180,105,82,163,58
100,29,148,180,103,82,165,58
100,30,149,180,103,82,165,58
100,31,149,180,106,82,165,58
100,32,153,172,109,82,165,58
100,33,155,167,109,82,165,57
100,34,155,167,114,85,164,56
100,35,161,160,115,87,163,56
100,36,168,153,116,90,163,56
100,37,176,142,116,94,163,55
100,38,182,127,123,98,163,55
100,39,181,125,127,107,163,55
100,40,181,118,141,112,163,55
100,41,172,118,148,117,163,54
100,42,166,119,155,116,163,54
100,43,161,118,160,116,163,54
100,44,159,122,165,109,160,54
100,45,162,120,161,110,160,54
100,46,167,119,156,104,160,54
100,47,179,109,148,98,160,54
100,48,197,103,137,94,162,54
100,49,205,99,139,96,162,54
100,50,213,98,145,104,162,54
100,51,213,98,146,109,162,54
100,52,210,98,144,111,163,54
100,53,198,100,139,107,163,54
100,54,197,100,136,100,164,54
100,55,195,100,139,96,164,54
100,56,187,97,144,94,164,57
100,57,186,96,145,94,164,59
100,58,185,93,153,94,164,61
100,59,182,93,157,94,164,61
100,60,180,94,157,94,164,61
100,61,180,94,155,96,164,62
100,62,179,104,154,105,165,63
100,63,180,112,154,110,165,63
100,64,178,119,155,120,165,63
100,65,177,127,156,127,165,63
100,66,174,133,159,130,165,63
100,67,173,135,160,136,165,63
100,68,173,135,158,137,165,63
100,69,173,135,158,137,165,63
100,70,173,139,158,137,165,62
100,71,174,140,155,140,165,62
100,72,174,147,155,144,165,62
100,73,174,148,154,142,165,61
100,74,171,152,155,140,164,60
100,75,164,157,155,141,164,60
100,76,162,163,154,142,164,60
100,77,160,168,155,148,162,60
100,78,151,174,159,152,162,60
100,79,149,179,166,162,161,60
100,80,149,179,171,165,161,60
100,81,149,179,176,169,161,60
100,82,149,179,175,175,161,60
100,83,149,179,173,174,161,60
100,84,149,179,173,174,161,60
44,0,185,204,164,197,174,60
44,1,185,204,164,197,174,60
44,2,191,198,162,193,174,59
44,3,191,198,162,193,174,59
44,4,191,198,163,187,174,59
44,5,191,198,164,182,174,59
44,6,191,198,163,169,174,59
44,7,191,198,161,155,174,59
44,8,191,202,161,139,174,59
44,9,191,202,162,128,174,59
44,10,191,202,161,116,173,58
44,11,191,202,155,108,173,58
44,12,191,202,156,103,173,58
44,13,191,202,156,99,173,58
44,14,191,202,154,91,173,58
44,15,191,202,157,88,173,58
44,16,189,199,153,86,173,58
44,17,189,199,153,86,171,58
44,18,189,199,153,86,171,58
44,19,189,199,153,86,171,58
44,20,189,199,157,85,171,58
44,21,186,193,157,85,171,58
44,22,188,180,157,85,169,58
44,23,186,171,157,85,169,58
44,24,187,160,157,85,169,58
44,25,186,151,158,94,169,58
44,26,188,138,158,102,169,58
44,27,184,124,158,110,169,58
44,28,189,116,155,111,169,58
44,29,189,116,149,107,169,58
44,30,193,109,144,102,169,58
44,31,195,103,141,95,169,58
44,32,192,98,147,95,169,58
44,33,193,94,153,90,169,58
44,34,193,94,153,90,169,58
44,35,190,88,160,88,169,58
44,36,193,86,156,85,169,58
44,37,198,84,151,80,169,58
44,38,204,85,150,81,169,58
44,39,204,85,144,86,169,58
44,40,206,93,141,94,169,58
44,41,210,102,140,105,169,58
44,42,211,110,140,111,169,58
44,43,210,120,140,120,169,58
44,44,210,133,138,131,169,58
44,45,205,144,143,139,169,58
44,46,203,152,144,146,173,57
44,47,197,158,151,152,173,57
44,48,188,165,154,163,173,57
44,49,186,171,159,168,173,57
44,50,182,176,162,175,173,57
44,51,182,176,162,175,173,57
43,0,154,180,171,170,167,56
43,1,154,179,171,170,167,57
43,2,154,179,169,158,167,57
43,3,154,179,169,147,167,57
43,4,154,179,163,134,167,57
43,5,155,180,159,120,167,57
43,6,155,180,150,105,167,57
43,7,155,180,149,99,166,57
43,8,155,180,145,92,166,57
43,9,155,180,143,85,166,55
43,10,155,180,144,82,166,55
43,11,155,180,142,76,166,55
43,12,155,180,141,74,166,55
43,13,155,180,140,79,166,55
43,14,155,180,141,82,166,59
43,15,155,180,139,86,165,59
43,16,155,180,139,96,165,61
43,17,155,180,139,99,165,61
43,18,155,180,136,103,168,60
43,19,160,175,136,106,168,60
43,20,166,170,142,112,167,60
43,21,170,163,146,109,167,60
43,22,176,157,150,111,167,60
43,23,177,144,150,111,167,60
43,24,178,134,150,111,167,60
43,25,180,124,150,112,167,60
43,26,181,119,145,109,167,60
43,27,181,117,138,107,168,61
43,28,179,110,139,101,167,60
43,29,182,112,141,101,167,61
43,30,182,108,143,100,167,61
43,31,182,105,152,97,167,60
43,32,182,102,154,96,167,60
43,33,181,96,155,96,167,61
43,34,184,98,152,94,167,61
43,35,191,94,147,93,167,61
43,36,194,97,141,92,167,61
43,37,197,99,139,93,167,61
43,38,202,100,135,100,167,61
43,39,206,109,135,103,167,60
43,40,208,119,132,110,167,60
43,41,207,126,131,116,167,60
43,42,207,132,130,121,167,60
43,43,207,135,131,124,167,60
43,44,202,137,130,126,167,60
43,45,195,141,130,129,167,60
43,46,191,143,130,131,167,60
43,47,187,148,132,129,167,60
43,48,178,152,132,134,169,62
43,49,174,156,138,136,167,60
43,50,168,162,143,139,169,62
43,51,163,168,146,142,167,60
43,52,155,177,153,149,167,60
43,53,155,180,155,152,167,60
43,54,155,180,162,159,167,60
43,55,155,180,167,164,167,60
43,56,155,180,171,168,168,60
43,57,155,180,172,169,168,60
43,58,155,180,173,171,168,60
43,59,155,180,173,170,168,60
43,60,155,180,174,170,168,60
42,0,157,180,165,169,169,55
42,1,157,180,165,169,169,55
42,2,157,180,165,169,169,55
42,3,157,180,165,169,169,55
42,4,157,180,165,160,169,55
42,5,157,180,166,148,169,55
42,6,157,180,164,137,169,55
42,7,157,180,159,122,169,55
42,8,157,180,155,112,167,53
42,9,157,180,152,101,167,53
42,10,157,180,148,89,167,53
42,11,157,180,147,85,167,53
42,12,157,180,147,82,167,53
42,13,157,180,143,80,167,53
42,14,157,180,143,80,167,53
42,15,157,180,143,80,167,53
42,16,161,167,143,80,167,53
42,17,170,154,143,80,167,53
42,18,175,146,143,80,167,53
42,19,184,140,143,88,167,53
42,20,184,140,143,88,167,53
42,21,184,140,146,95,167,53
42,22,190,138,148,102,168,57
42,23,190,138,149,105,168,57
42,24,188,126,148,109,168,57
42,25,187,124,150,115,168,57
42,26,187,124,150,115,167,53
42,27,183,122,150,115,167,53
42,28,183,122,146,113,167,53
42,29,180,125,142,109,167,53
42,30,183,121,139,106,167,53
42,31,182,117,139,101,167,53
42,32,182,117,149,103,167,53
42,33,182,117,149,103,167,53
42,34,183,112,151,102,167,53
42,35,183,112,154,100,167,53
42,36,184,103,147,92,167,53
42,37,191,102,145,92,167,53
42,38,194,100,138,91,167,53
42,39,194,100,137,91,167,53
42,40,200,112,134,103,167,53
42,41,199,120,132,109,167,53
42,42,201,130,131,114,167,53
42,43,199,135,129,120,167,53
42,44,199,135,129,120,167,53
42,45,199,135,129,120,167,53
42,46,194,140,129,120,167,53
42,47,191,145,130,125,167,53
42,48,188,150,135,128,167,53
42,49,181,151,139,131,169,57
42,50,178,156,145,133,169,57
42,51,174,161,150,138,169,57
42,52,165,168,157,145,169,57
42,53,158,174,159,152,169,57
42,54,158,174,165,161,169,57
42,55,156,179,167,166,169,57
42,56,156,179,167,166,167,56
42,57,156,179,167,166,167,56
42,58,156,179,167,170,167,56
42,59,156,179,167,170,167,56
42,60,156,179,167,170,167,56
42,61,156,179,167,170,167,56
42,62,156,179,167,170,167,56
42,63,156,179,167,170,167,56
42,64,156,179,167,170,167,56
41,0,183,207,165,195,173,58
41,1,183,207,165,195,173,58
41,2,183,207,165,195,171,58
41,3,183,207,164,188,171,58
41,4,183,207,166,180,171,58
41,5,183,207,168,166,171,58
41,6,183,207,170,150,171,58
41,7,183,207,167,137,171,58
41,8,183,207,165,126,171,58
41,9,183,207,161,116,171,58
41,10,183,207,159,110,171,58
41,11,183,207,158,103,171,58
41,12,183,207,159,98,171,58
41,13,183,207,159,98,171,58
41,14,183,207,159,98,171,58
41,15,183,207,163,99,171,58
41,16,183,207,164,104,171,58
41,17,183,207,164,104,171,58
41,18,183,207,169,105,171,58
41,19,183,207,169,105,171,58
41,20,183,207,169,105,171,58
41,21,183,207,169,105,171,58
41,22,183,207,167,101,171,58
41,23,183,207,164,97,171,58
41,24,183,207,160,96,171,58
41,25,183,207,160,96,171,58
41,26,183,207,157,90,171,58
41,27,183,207,157,90,171,58
41,28,183,207,157,90,171,58
41,29,183,207,157,90,171,58
41,30,183,207,157,90,171,58
41,31,183,207,162,87,172,64
41,32,183,207,162,87,172,64
41,33,183,207,159,90,172,64
41,34,183,207,159,90,172,64
41,35,183,207,159,90,172,64
41,36,183,207,157,95,171,65
41,37,183,207,157,95,171,65
41,38,183,207,157,95,169,64
41,39,183,207,157,95,169,64
41,40,183,207,161,98,169,64
41,41,183,207,161,98,169,64
41,42,183,207,161,99,169,64
41,43,183,207,160,103,169,64
41,44,183,207,165,104,169,64
41,45,183,207,165,104,169,64
41,46,183,207,170,108,169,64
41,47,183,207,170,108,169,64
41,48,183,207,174,109,168,64
41,49,183,207,174,109,168,64
41,50,183,207,174,109,168,64
41,51,183,207,174,109,168,64
41,52,183,207,174,109,164,68
41,53,183,207,174,109,164,68
41,54,183,207,174,109,164,68
41,55,183,207,174,109,164,68
41,56,183,207,174,109,164,68
41,57,183,207,174,109,162,66
41,58,183,207,174,109,162,66
41,59,183,207,174,109,162,66
41,60,183,207,174,109,162,64
41,61,183,207,174,109,162,64
41,62,183,207,174,109,162,64
41,63,183,207,177,121,162,64
41,64,183,207,178,131,162,64
41,65,183,207,180,142,166,63
41,66,183,207,178,156,166,62
41,67,183,207,177,167,166,62
41,68,183,207,173,177,166,62
41,69,183,207,173,189,166,62
41,70,183,207,171,194,169,60
41,71,183,207,166,197,169,60
41,72,183,207,166,197,169,60
41,73,183,207,166,197,169,60
41,74,183,207,166,197,169,60
41,75,183,207,166,197,169,60
105,0,149,179,167,173,161,60
105,1,151,181,167,173,162,61
105,2,151,181,167,173,162,61
105,3,151,182,165,175,162,61
105,4,151,182,166,173,162,61
105,5,151,182,166,173,162,61
105,6,151,182,166,173,162,61
105,7,151,182,166,173,162,61
105,8,151,182,166,173,162,61
105,9,151,182,166,173,162,61
105,10,151,182,166,173,162,61
105,11,151,182,166,173,160,61
105,12,151,182,166,173,162,62
105,13,151,182,166,173,162,62
105,14,151,182,166,173,162,62
105,15,151,182,166,173,160,62
105,16,151,182,166,173,162,62
105,17,151,182,166,173,163,60
105,18,151,182,166,173,163,60
105,19,151,182,168,168,163,60
105,20,151,182,165,158,163,60
105,21,151,182,166,154,162,60
105,22,151,182,164,141,162,59
105,23,151,182,159,131,162,58
105,24,151,182,153,119,162,58
105,25,151,182,152,108,162,58
105,26,151,182,151,104,162,58
105,27,151,182,147,92,163,56
105,28,151,182,146,88,164,55
105,29,151,182,146,82,164,54
105,30,151,182,145,81,164,54
105,31,151,182,143,81,164,55
105,32,151,182,144,81,164,55
105,33,151,182,144,81,164,56
105,34,151,182,144,81,164,55
105,35,151,182,145,84,164,55
105,36,151,182,145,84,164,55
105,37,151,182,145,84,164,55
105,38,151,182,142,83,164,55
105,39,151,182,145,86,164,55
105,40,151,182,142,83,164,56
105,41,151,182,139,87,164,56
105,42,151,182,138,89,164,56
105,43,151,182,137,89,164,58
105,44,151,182,137,92,164,58
105,45,151,182,137,92,164,58
105,46,154,175,134,94,163,57
105,47,156,171,134,94,164,58
105,48,156,171,136,94,164,58
105,49,160,169,136,94,163,58
105,50,168,163,130,94,163,60
105,51,177,151,130,94,164,61
105,52,189,143,124,96,164,61
105,53,199,136,115,100,164,63
105,54,208,129,112,101,164,63
105,55,213,127,109,103,164,63
105,56,213,127,113,109,164,63
105,57,201,132,128,118,164,63
105,58,192,134,138,127,164,63
105,59,185,142,142,133,164,63
105,60,178,144,148,136,164,63
105,61,183,138,147,134,164,63
105,62,187,133,145,128,164,63
105,63,192,129,135,124,163,63
105,64,198,128,134,125,162,63
105,65,194,132,132,132,162,63
105,66,191,133,135,135,162,63
105,67,184,142,142,138,162,63
105,68,179,145,145,135,162,63
105,69,186,142,143,135,162,63
105,70,185,142,141,135,162,63
105,71,186,147,141,136,162,63
105,72,185,150,141,136,162,63
105,73,182,155,145,140,162,63
105,74,178,159,149,142,162,63
105,75,175,162,152,142,162,63
105,76,170,166,155,144,162,63
105,77,163,171,160,147,162,63
105,78,159,173,163,153,162,61
105,79,152,179,163,158,162,61
105,80,152,179,172,163,162,61
105,81,152,179,172,169,162,61
105,82,152,179,172,173,162,61
105,83,151,181,172,173,162,61
105,84,151,181,172,173,162,61
105,85,151,181,175,170,162,61
105,86,151,181,175,170,162,61
105,87,151,181,174,171,162,61
105,88,151,181,174,171,162,61
105,89,151,181,174,171,162,62
54,0,180,204,163,198,174,57
54,1,180,204,163,198,176,58
54,2,180,204,165,193,172,58
54,3,180,204,167,185,172,58
54,4,180,204,168,173,172,58
54,5,180,204,167,156,172,58
54,6,180,204,166,139,172,58
54,7,180,204,160,125,172,57
54,8,180,204,155,116,170,57
54,9,180,204,152,108,170,57
54,10,180,204,152,102,171,58
54,11,180,204,152,102,170,59
54,12,180,205,152,101,171,58
54,13,180,205,150,96,171,58
54,14,180,205,153,96,171,58
54,15,180,205,154,91,168,58
54,16,180,205,158,91,168,58
54,17,180,205,158,88,168,58
54,18,180,205,158,88,166,59
54,19,180,205,156,86,166,59
54,20,180,205,156,86,166,59
54,21,180,205,156,85,165,59
54,22,180,205,156,84,163,60
54,23,180,203,155,86,163,62
54,24,179,200,153,90,163,62
54,25,179,196,152,92,163,62
54,26,179,190,153,95,163,62
54,27,179,178,157,101,163,62
54,28,179,168,156,99,164,62
54,29,182,154,159,106,166,64
54,30,182,147,164,111,167,62
54,31,185,137,164,114,167,64
54,32,188,125,162,115,170,63
54,33,191,121,154,111,170,63
54,34,195,117,152,110,170,63
54,35,195,117,152,110,171,63
54,36,194,114,158,110,173,63
54,37,193,115,159,110,174,63
54,38,191,115,161,110,174,63
54,39,193,115,154,110,174,63
54,40,198,115,146,111,174,63
54,41,204,117,141,112,175,63
54,42,211,123,142,120,175,63
54,43,214,132,139,129,175,62
54,44,215,141,136,137,175,62
54,45,213,147,139,141,181,63
54,46,212,152,138,147,177,62
54,47,208,157,138,150,178,62
54,48,204,159,140,154,177,62
54,49,200,167,146,161,174,60
54,50,197,172,149,164,171,60
54,51,192,175,154,167,171,60
54,52,185,179,159,176,170,60
54,53,180,181,161,179,170,60
54,54,181,185,161,182,170,60
54,55,181,186,162,183,170,60
54,56,181,186,165,188,170,60
54,57,179,195,166,192,170,60
54,58,179,200,166,196,170,60
54,59,181,204,167,200,170,60
54,60,180,207,167,206,170,60
54,61,180,207,167,206,170,60
54,62,176,203,166,205,170,60
54,63,178,203,166,205,170,60
54,64,178,203,166,205,170,60
54,65,178,203,166,205,170,60
54,66,178,203,166,205,170,60
54,67,178,203,166,205,170,60
55,0,188,207,161,199,171,58
55,1,188,207,161,199,171,58
55,2,188,207,161,199,171,58
55,3,188,207,161,199,171,58
55,4,188,207,162,196,171,58
55,5,188,207,167,188,171,58
55,6,188,207,165,178,171,58
55,7,188,207,163,161,171,58
55,8,184,204,160,146,174,58
55,9,187,201,157,135,174,58
55,10,188,203,157,125,174,58
55,11,188,203,153,116,174,58
55,12,188,203,150,108,174,58
55,13,188,203,148,102,174,58
55,14,188,203,145,95,173,58
55,15,188,203,149,92,171,57
55,16,188,203,150,90,171,57
55,17,188,203,152,88,171,57
55,18,188,203,150,85,171,57
55,19,188,203,149,87,167,57
55,20,188,203,148,88,167,57
55,21,188,203,148,88,167,57
55,22,188,203,150,97,167,57
55,23,188,203,152,109,167,57
55,24,188,203,151,115,167,57
55,25,183,195,151,115,167,57
55,26,183,195,151,115,167,57
55,27,188,182,151,115,167,57
55,28,190,172,151,111,167,57
55,29,190,158,151,111,167,57
55,30,191,143,157,118,170,57
55,31,190,134,157,118,170,57
55,32,190,128,153,112,170,57
55,33,194,118,149,108,170,57
55,34,194,118,149,108,175,58
55,35,194,118,149,108,175,58
55,36,194,118,149,108,175,58
55,37,194,118,149,108,175,58
55,38,188,106,161,105,175,58
55,39,195,107,154,104,175,58
55,40,195,99,151,101,175,58
55,41,199,105,143,105,175,58
55,42,204,110,141,109,175,58
55,43,207,117,140,114,175,58
55,44,208,124,138,121,175,58
55,45,209,132,137,125,175,58
55,46,209,132,137,125,175,58
55,47,205,137,139,131,175,58
55,48,206,141,140,138,175,58
55,49,201,148,141,145,175,58
55,50,198,149,145,150,175,58
55,51,196,158,148,155,175,58
55,52,190,160,156,160,175,58
55,53,188,167,160,166,172,57
55,54,180,174,160,172,172,57
55,55,179,181,163,178,172,57
55,56,187,189,160,187,172,57
55,57,185,194,163,194,172,57
55,58,184,201,163,201,172,57
55,59,184,201,163,201,172,57
89,0,178,209,161,99,170,55
89,1,178,209,161,99,171,53
89,2,178,205,162,90,170,54
89,3,178,205,162,89,170,54
89,4,178,205,161,89,170,54
89,5,178,205,158,87,170,54
89,6,177,205,158,84,170,54
89,7,177,205,159,81,170,54
89,8,177,205,159,77,170,54
89,9,177,205,159,77,172,54
89,10,177,205,158,77,172,54
89,11,177,205,158,77,172,54
89,12,177,205,157,80,172,54
89,13,177,205,156,81,172,54
89,14,177,205,152,83,172,54
89,15,177,205,146,86,172,54
89,16,177,205,146,89,172,56
89,17,177,205,143,90,172,56
89,18,177,205,135,94,172,57
89,19,177,205,133,95,172,57
89,20,177,205,126,95,172,57
89,21,177,205,126,89,172,57
89,22,177,205,126,87,172,57
89,23,177,205,124,83,171,57
89,24,177,205,124,79,171,57
89,25,177,205,125,77,169,57
89,26,177,205,132,75,169,57
89,27,177,205,135,75,167,57
89,28,177,205,142,73,167,57
89,29,177,205,161,68,165,58
89,30,177,205,173,71,164,58
89,31,177,205,186,78,164,58
89,32,177,205,191,80,164,58
89,33,177,205,195,80,164,58
89,34,177,205,191,80,164,58
89,35,177,205,187,79,164,58
89,36,177,205,186,76,164,58
89,37,177,205,185,73,164,58
89,38,177,205,177,66,166,60
89,39,177,205,175,60,165,61
89,40,177,205,167,56,167,60
89,41,177,205,166,53,166,59
89,42,177,205,166,50,168,57
89,43,177,205,165,53,168,58
89,44,177,205,164,53,168,58
89,45,177,205,165,63,168,58
89,46,177,205,166,62,168,58
89,47,177,205,171,72,169,61
89,48,177,205,175,80,169,61
89,49,177,205,175,92,169,61
89,50,177,205,178,99,169,61
89,51,177,205,179,103,169,61
89,52,177,205,180,107,169,61
89,53,177,205,180,104,171,62
89,54,177,205,177,97,171,60
89,55,177,205,172,88,173,59
89,56,177,205,170,82,172,55
89,57,177,205,168,78,173,54
89,58,177,205,167,77,174,54
89,59,177,205,162,72,174,53
89,60,177,205,162,67,174,52
89,61,177,205,162,67,175,50
89,62,177,205,164,66,175,50
89,63,177,205,167,55,173,50
89,64,177,205,171,52,167,53
89,65,181,201,178,48,164,53
89,66,182,200,186,46,164,53
89,67,183,198,198,45,158,57
89,68,183,198,203,44,158,57
89,69,183,198,209,45,158,57
89,70,181,197,209,45,158,57
89,71,180,194,202,49,161,59
89,72,180,191,200,51,162,59
89,73,178,183,200,52,162,59
89,74,179,176,198,53,162,59
89,75,179,168,195,58,161,58
89,76,179,165,187,62,161,58
89,77,179,163,182,71,161,58
89,78,180,161,182,73,165,60
89,79,184,154,181,78,164,59
89,80,185,146,177,85,168,58
89,81,188,142,174,94,168,58
89,82,196,137,162,103,170,60
89,83,205,133,160,107,170,60
89,84,204,128,160,110,172,60
89,85,204,128,162,117,172,59
89,86,194,125,170,122,172,59
89,87,185,128,170,122,172,59
89,88,180,127,169,121,172,60
89,89,176,128,169,115,172,60
89,90,173,124,171,110,172,60
89,91,181,116,169,104,172,60
89,92,189,111,167,101,172,60
89,93,195,111,163,97,172,60
89,94,196,110,163,100,172,60
89,95,194,111,161,104,172,60
89,96,193,114,159,112,172,60
89,97,190,126,162,122,172,60
